CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Acionista;Tipo_Classe_Acao_Preferencial;Quantidade_Acoes;Percentual_Acoes
09.625.321/0001-56;2023-12-31;3;133665;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;7300201;Ordinária Classe A;1;100.000000
09.625.321/0001-56;2023-12-31;3;133665;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;7300202;Ordinária Classe A;1;100.000000
09.625.321/0001-56;2023-12-31;3;133665;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;7300208;Ordinária Classe A;1;100.000000
09.625.321/0001-56;2023-12-31;3;133665;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;7300211;Ordinária Classe A;1;100.000000
09.625.321/0001-56;2023-12-31;3;133665;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;7300214;Ordinária Classe A;1197;100.000000
09.625.321/0001-56;2023-12-31;3;133665;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;7300217;Ordinária Classe A;1687299997;100.000000
10.452.416/0001-02;2023-12-31;5;133479;REAG INVESTIMENTOS S.A.;7290134;Ordinária Classe A;696801900;100.000000
10.452.416/0001-02;2023-12-31;5;133479;REAG INVESTIMENTOS S.A.;7290142;Ordinária Classe A;696801900;100.000000
10.835.932/0001-08;2023-12-31;9;135992;CIA ENERGETICA DE PERNAMBUCO - CELPE;7361077;Preferencial Classe A;7085257;100.000000
10.835.932/0001-08;2023-12-31;9;135992;CIA ENERGETICA DE PERNAMBUCO - CELPE;7361077;Preferencial Classe B;562531;100.000000
10.835.932/0001-08;2023-12-31;9;135992;CIA ENERGETICA DE PERNAMBUCO - CELPE;7361099;Preferencial Classe A;7085257;100.000000
10.835.932/0001-08;2023-12-31;9;135992;CIA ENERGETICA DE PERNAMBUCO - CELPE;7361099;Preferencial Classe B;562531;100.000000
11.274.829/0001-07;2023-12-31;2;130666;COMPANHIA PAULISTA DE SECURITIZAÇÃO;7200129;Ordinária Classe A;835;0.029000
11.274.829/0001-07;2023-12-31;2;130666;COMPANHIA PAULISTA DE SECURITIZAÇÃO;7200133;Ordinária Classe A;2830121;99.971000
11.274.829/0001-07;2023-12-31;2;130666;COMPANHIA PAULISTA DE SECURITIZAÇÃO;7200138;Ordinária Classe A;2830956;100.000000
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;7393267;Ordinária Classe A;6761149;100.000000
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;7393373;Ordinária Classe A;6761149;100.000000
13.444.994/0001-87;2023-12-31;2;128486;MLOG S.A.;7141250;;0;0.000000
13.444.994/0001-87;2023-12-31;2;128486;MLOG S.A.;7141272;;0;100.000000
13.783.221/0004-78;2023-12-31;3;134131;MADERO INDÚSTRIA E COMÉRCIO S.A.;7321175;Ordinária Classe A;11482150;3.647000
13.783.221/0004-78;2023-12-31;3;134131;MADERO INDÚSTRIA E COMÉRCIO S.A.;7321176;Ordinária Classe A;4592850;1.459000
13.783.221/0004-78;2023-12-31;3;134131;MADERO INDÚSTRIA E COMÉRCIO S.A.;7321177;Ordinária Classe A;205400631;65.244000
13.783.221/0004-78;2023-12-31;3;134131;MADERO INDÚSTRIA E COMÉRCIO S.A.;7321178;Ordinária Classe A;87603470;27.827000
13.783.221/0004-78;2023-12-31;3;134131;MADERO INDÚSTRIA E COMÉRCIO S.A.;7321178;Preferencial Classe A;31541101;100.000000
13.783.221/0004-78;2023-12-31;3;134131;MADERO INDÚSTRIA E COMÉRCIO S.A.;7321182;Ordinária Classe A;1148210;0.365000
13.783.221/0004-78;2023-12-31;3;134131;MADERO INDÚSTRIA E COMÉRCIO S.A.;7321183;Ordinária Classe A;2296430;0.729000
13.783.221/0004-78;2023-12-31;3;134131;MADERO INDÚSTRIA E COMÉRCIO S.A.;7321184;Ordinária Classe A;2296430;0.729000
13.783.221/0004-78;2023-12-31;3;134131;MADERO INDÚSTRIA E COMÉRCIO S.A.;7321187;Ordinária Classe A;314820171;100.000000
13.783.221/0004-78;2023-12-31;3;134131;MADERO INDÚSTRIA E COMÉRCIO S.A.;7321187;Preferencial Classe A;31541101;100.000000
14.110.585/0001-07;2023-12-31;15;137804;MÉLIUZ S.A.;7394910;Ordinária Classe A;457880;0.527000
14.110.585/0001-07;2023-12-31;15;137804;MÉLIUZ S.A.;7394911;Ordinária Classe A;14750360;16.963000
14.110.585/0001-07;2023-12-31;15;137804;MÉLIUZ S.A.;7394912;Ordinária Classe A;1446180;1.663000
14.110.585/0001-07;2023-12-31;15;137804;MÉLIUZ S.A.;7394913;Ordinária Classe A;4368000;5.023000
14.110.585/0001-07;2023-12-31;15;137804;MÉLIUZ S.A.;7394918;Ordinária Classe A;4356500;5.010000
14.110.585/0001-07;2023-12-31;15;137804;MÉLIUZ S.A.;7394922;Ordinária Classe A;0;0.000000
14.110.585/0001-07;2023-12-31;15;137804;MÉLIUZ S.A.;7394923;Ordinária Classe A;61579033;70.815000
14.110.585/0001-07;2023-12-31;15;137804;MÉLIUZ S.A.;7394924;Ordinária Classe A;86957953;100.000000
14.191.427/0001-29;2023-12-31;1;128049;GRANBIO INVESTIMENTOS S.A.;7123271;Ordinária Classe A;12;100.000000
14.191.427/0001-29;2023-12-31;1;128049;GRANBIO INVESTIMENTOS S.A.;7123276;Ordinária Classe A;12;100.000000
14.807.945/0001-24;2023-12-31;8;137005;SANSUY S.A. INDUSTRIA DE PLASTICOS;7380248;Ordinária Classe O;55356;2.083000
14.807.945/0001-24;2023-12-31;8;137005;SANSUY S.A. INDUSTRIA DE PLASTICOS;7380248;Preferencial Classe A;48940;0.969000
14.807.945/0001-24;2023-12-31;8;137005;SANSUY S.A. INDUSTRIA DE PLASTICOS;7380249;Ordinária Classe O;19080;0.718000
14.807.945/0001-24;2023-12-31;8;137005;SANSUY S.A. INDUSTRIA DE PLASTICOS;7380250;Ordinária Classe O;42460;1.597000
14.807.945/0001-24;2023-12-31;8;137005;SANSUY S.A. INDUSTRIA DE PLASTICOS;7380250;Preferencial Classe A;45260;0.896000
14.807.945/0001-24;2023-12-31;8;137005;SANSUY S.A. INDUSTRIA DE PLASTICOS;7380251;Preferencial Classe A;325400;6.441000
14.807.945/0001-24;2023-12-31;8;137005;SANSUY S.A. INDUSTRIA DE PLASTICOS;7380252;Ordinária Classe O;1992080;74.949000
14.807.945/0001-24;2023-12-31;8;137005;SANSUY S.A. INDUSTRIA DE PLASTICOS;7380252;Preferencial Classe A;1750440;34.647000
14.807.945/0001-24;2023-12-31;8;137005;SANSUY S.A. INDUSTRIA DE PLASTICOS;7380252;Preferencial Classe B;400;6.452000
14.807.945/0001-24;2023-12-31;8;137005;SANSUY S.A. INDUSTRIA DE PLASTICOS;7380261;Preferencial Classe A;390426;7.728000
14.807.945/0001-24;2023-12-31;8;137005;SANSUY S.A. INDUSTRIA DE PLASTICOS;7380262;Ordinária Classe O;3080;0.116000
14.807.945/0001-24;2023-12-31;8;137005;SANSUY S.A. INDUSTRIA DE PLASTICOS;7380263;Ordinária Classe O;11640;0.438000
14.807.945/0001-24;2023-12-31;8;137005;SANSUY S.A. INDUSTRIA DE PLASTICOS;7380264;Ordinária Classe O;17480;0.658000
14.807.945/0001-24;2023-12-31;8;137005;SANSUY S.A. INDUSTRIA DE PLASTICOS;7380266;Ordinária Classe O;516744;19.442000
14.807.945/0001-24;2023-12-31;8;137005;SANSUY S.A. INDUSTRIA DE PLASTICOS;7380266;Preferencial Classe A;2491814;49.321000
14.807.945/0001-24;2023-12-31;8;137005;SANSUY S.A. INDUSTRIA DE PLASTICOS;7380266;Preferencial Classe B;5800;93.548000
14.807.945/0001-24;2023-12-31;8;137005;SANSUY S.A. INDUSTRIA DE PLASTICOS;7380267;Ordinária Classe O;2657920;100.000000
14.807.945/0001-24;2023-12-31;8;137005;SANSUY S.A. INDUSTRIA DE PLASTICOS;7380267;Preferencial Classe A;5052280;100.000000
14.807.945/0001-24;2023-12-31;8;137005;SANSUY S.A. INDUSTRIA DE PLASTICOS;7380267;Preferencial Classe B;6200;100.000000
14.998.371/0001-19;2023-12-31;5;136057;J. MACEDO S.A.;7364160;Preferencial Classe A;3872;0.045000
14.998.371/0001-19;2023-12-31;5;136057;J. MACEDO S.A.;7364178;Preferencial Classe A;8420370;96.880000
14.998.371/0001-19;2023-12-31;5;136057;J. MACEDO S.A.;7364178;Preferencial Classe B;208;16.049000
14.998.371/0001-19;2023-12-31;5;136057;J. MACEDO S.A.;7364190;Preferencial Classe A;79191;0.911000
14.998.371/0001-19;2023-12-31;5;136057;J. MACEDO S.A.;7364190;Preferencial Classe B;2;0.154000
14.998.371/0001-19;2023-12-31;5;136057;J. MACEDO S.A.;7364210;Preferencial Classe A;188125;2.164000
14.998.371/0001-19;2023-12-31;5;136057;J. MACEDO S.A.;7364210;Preferencial Classe B;1086;83.796000
14.998.371/0001-19;2023-12-31;5;136057;J. MACEDO S.A.;7364211;Preferencial Classe A;8691558;100.000000
14.998.371/0001-19;2023-12-31;5;136057;J. MACEDO S.A.;7364211;Preferencial Classe B;1296;100.000000
15.073.274/0001-88;2023-12-31;2;128440;PPLA PARTICIPATIONS LTD.;7139127;Preferencial Classe C;1;100.000000
15.073.274/0001-88;2023-12-31;2;128440;PPLA PARTICIPATIONS LTD.;7139140;Preferencial Classe A;938222;100.000000
15.073.274/0001-88;2023-12-31;2;128440;PPLA PARTICIPATIONS LTD.;7139140;Preferencial Classe B;1876444;100.000000
15.073.274/0001-88;2023-12-31;2;128440;PPLA PARTICIPATIONS LTD.;7139141;Preferencial Classe C;1;100.000000
15.073.274/0001-88;2023-12-31;2;128440;PPLA PARTICIPATIONS LTD.;7139141;Preferencial Classe A;938222;100.000000
15.073.274/0001-88;2023-12-31;2;128440;PPLA PARTICIPATIONS LTD.;7139141;Preferencial Classe B;1876444;100.000000
15.115.504/0001-24;2023-12-31;6;136974;TRONOX PIGMENTOS DO BRASIL S.A.;7379084;Preferencial Classe A;7723546;62.578000
15.115.504/0001-24;2023-12-31;6;136974;TRONOX PIGMENTOS DO BRASIL S.A.;7379084;Preferencial Classe B;3008371;46.154000
15.115.504/0001-24;2023-12-31;6;136974;TRONOX PIGMENTOS DO BRASIL S.A.;7379085;Preferencial Classe A;987379050;100.000000
15.115.504/0001-24;2023-12-31;6;136974;TRONOX PIGMENTOS DO BRASIL S.A.;7379085;Preferencial Classe B;521448880;100.000000
15.115.504/0001-24;2023-12-31;6;136974;TRONOX PIGMENTOS DO BRASIL S.A.;7379087;Ordinária Classe A;18001;100.000000
15.115.504/0001-24;2023-12-31;6;136974;TRONOX PIGMENTOS DO BRASIL S.A.;7379088;Ordinária Classe A;18001;100.000000
15.115.504/0001-24;2023-12-31;6;136974;TRONOX PIGMENTOS DO BRASIL S.A.;7379091;Preferencial Classe A;987379050;100.000000
15.115.504/0001-24;2023-12-31;6;136974;TRONOX PIGMENTOS DO BRASIL S.A.;7379091;Preferencial Classe B;521448880;100.000000
15.115.504/0001-24;2023-12-31;6;136974;TRONOX PIGMENTOS DO BRASIL S.A.;7379092;Preferencial Classe B;349500;5.362000
15.115.504/0001-24;2023-12-31;6;136974;TRONOX PIGMENTOS DO BRASIL S.A.;7379094;Preferencial Classe A;4618692;37.422000
15.115.504/0001-24;2023-12-31;6;136974;TRONOX PIGMENTOS DO BRASIL S.A.;7379094;Preferencial Classe B;3160241;48.484000
15.115.504/0001-24;2023-12-31;6;136974;TRONOX PIGMENTOS DO BRASIL S.A.;7379095;Preferencial Classe A;12342238;100.000000
15.115.504/0001-24;2023-12-31;6;136974;TRONOX PIGMENTOS DO BRASIL S.A.;7379095;Preferencial Classe B;6518112;100.000000
15.139.629/0001-94;2023-12-31;14;135917;CIA ELETRICIDADE EST. DA BAHIA - COELBA;7358234;Preferencial Classe A;26906665;98.849000
15.139.629/0001-94;2023-12-31;14;135917;CIA ELETRICIDADE EST. DA BAHIA - COELBA;7358234;Preferencial Classe B;82878409;100.000000
15.139.629/0001-94;2023-12-31;14;135917;CIA ELETRICIDADE EST. DA BAHIA - COELBA;7358256;Preferencial Classe A;313404;1.151000
15.139.629/0001-94;2023-12-31;14;135917;CIA ELETRICIDADE EST. DA BAHIA - COELBA;7358257;Preferencial Classe A;27220069;100.000000
15.139.629/0001-94;2023-12-31;14;135917;CIA ELETRICIDADE EST. DA BAHIA - COELBA;7358257;Preferencial Classe B;82878409;100.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368423;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368424;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368425;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368426;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368427;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368428;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368432;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368433;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368434;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368474;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368475;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368479;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368483;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368484;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368485;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368486;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368487;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368488;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368489;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368490;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368491;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368492;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368493;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368494;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368495;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368496;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368497;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368498;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368499;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368500;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368501;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368502;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368508;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368510;;0;0.000000
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;7368511;;0;100.000000
16.234.171/0001-15;2023-12-31;2;129344;METANOR SA METANOL DO NE;7182575;Preferencial Classe A;30234336;34.540000
16.234.171/0001-15;2023-12-31;2;129344;METANOR SA METANOL DO NE;7182575;Preferencial Classe B;4462193;45.785000
16.234.171/0001-15;2023-12-31;2;129344;METANOR SA METANOL DO NE;7182575;Preferencial Classe C;9429559;9.497000
16.234.171/0001-15;2023-12-31;2;129344;METANOR SA METANOL DO NE;7182602;Preferencial Classe A;4898495;5.596000
16.234.171/0001-15;2023-12-31;2;129344;METANOR SA METANOL DO NE;7182602;Preferencial Classe B;1636265;16.789000
16.234.171/0001-15;2023-12-31;2;129344;METANOR SA METANOL DO NE;7182602;Preferencial Classe C;34306873;34.552000
16.234.171/0001-15;2023-12-31;2;129344;METANOR SA METANOL DO NE;7182606;Preferencial Classe A;34563432;39.486000
16.234.171/0001-15;2023-12-31;2;129344;METANOR SA METANOL DO NE;7182606;Preferencial Classe B;388496;3.986000
16.234.171/0001-15;2023-12-31;2;129344;METANOR SA METANOL DO NE;7182606;Preferencial Classe C;17833477;17.961000
16.234.171/0001-15;2023-12-31;2;129344;METANOR SA METANOL DO NE;7182630;Preferencial Classe A;17837312;20.378000
16.234.171/0001-15;2023-12-31;2;129344;METANOR SA METANOL DO NE;7182630;Preferencial Classe B;3259066;33.440000
16.234.171/0001-15;2023-12-31;2;129344;METANOR SA METANOL DO NE;7182630;Preferencial Classe C;37721499;37.991000
16.234.171/0001-15;2023-12-31;2;129344;METANOR SA METANOL DO NE;7182631;Preferencial Classe A;87533575;100.000000
16.234.171/0001-15;2023-12-31;2;129344;METANOR SA METANOL DO NE;7182631;Preferencial Classe B;9746020;100.000000
16.234.171/0001-15;2023-12-31;2;129344;METANOR SA METANOL DO NE;7182631;Preferencial Classe C;99291408;100.000000
17.162.082/0001-73;2023-12-31;1;127635;MENDES JUNIOR ENGENHARIA S.A.;7104133;Preferencial Classe A;1377507;89.746000
17.162.082/0001-73;2023-12-31;1;127635;MENDES JUNIOR ENGENHARIA S.A.;7104133;Preferencial Classe B;1624753;90.378000
17.162.082/0001-73;2023-12-31;1;127635;MENDES JUNIOR ENGENHARIA S.A.;7104213;Preferencial Classe A;157381;10.254000
17.162.082/0001-73;2023-12-31;1;127635;MENDES JUNIOR ENGENHARIA S.A.;7104213;Preferencial Classe B;172982;9.622000
17.162.082/0001-73;2023-12-31;1;127635;MENDES JUNIOR ENGENHARIA S.A.;7104214;Preferencial Classe A;1534888;100.000000
17.162.082/0001-73;2023-12-31;1;127635;MENDES JUNIOR ENGENHARIA S.A.;7104214;Preferencial Classe B;1797735;100.000000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240719;Ordinária Classe A;36384141;100.000000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240721;Ordinária Classe A;84705660;100.000000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240724;Ordinária Classe A;84705660;100.000000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240726;Ordinária Classe A;33310990;39.902000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240728;;0;0.000000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240728;Preferencial Classe A;2581;11.030000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240729;;0;0.000000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240729;Preferencial Classe A;2581;11.030000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240730;Preferencial Classe A;2397;10.244000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240730;Ordinária Classe A;840;9.211000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240731;Preferencial Classe A;2397;10.244000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240731;Ordinária Classe A;840;9.211000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240732;Preferencial Classe A;1802;7.701000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240732;Ordinária Classe A;3360;36.842000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240733;Preferencial Classe A;8218;35.120000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240733;Ordinária Classe A;2880;31.579000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240734;Ordinária Classe A;840;9.211000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240734;Preferencial Classe A;2397;10.244000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240735;Preferencial Classe A;1027;4.389000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240735;Ordinária Classe A;360;3.947000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240737;;0;100.000000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240737;Preferencial Classe A;23400;100.000000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240737;Ordinária Classe A;9120;100.000000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240738;Ordinária Classe A;22879607;27.407000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240740;Ordinária Classe A;3169;16.665000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240741;Ordinária Classe A;2113;11.112000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240742;Ordinária Classe A;2113;11.112000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240743;Ordinária Classe A;2112;11.106000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240744;Ordinária Classe A;1;0.005000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240745;Ordinária Classe A;3169;16.665000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240746;Ordinária Classe A;3169;16.665000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240747;Ordinária Classe A;1;0.005000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240748;Ordinária Classe A;3169;16.665000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240750;Ordinária Classe A;19016;100.000000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240751;Ordinária Classe A;1764581;2.114000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240753;Ordinária Classe A;305196;25.000000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240754;Ordinária Classe A;305196;25.000000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240755;Ordinária Classe A;305196;25.000000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240756;Ordinária Classe A;305196;25.000000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240758;Ordinária Classe A;1220784;100.000000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240759;Ordinária Classe A;2646980;3.171000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240761;Ordinária Classe A;746675;33.333000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240763;Ordinária Classe A;746675;33.333000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240764;Ordinária Classe A;746675;33.333000
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;7240766;Ordinária Classe A;2240025;100.000000
